"","exposure","outcome","term","estimate","std.error","statistic","p.value","ci_lower","ci_upper"
"718","isolation_item_communicate","IFN_alpha2","isolation_item_communicate5",-0.0879721760551467,0.264898596610431,-0.332097554237034,0.740517686958043,-0.607173425411591,0.431229073301298
"719","isolation_item_communicate","IL_6","isolation_item_communicate2",0.147505529476191,0.45233659588839,0.326096828815033,0.745039408897109,-0.739074198465053,1.03408525741743
"720","isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.C",0.0554665964065252,0.172253409562359,0.322005796851559,0.74810092162056,-0.282150086335698,0.393083279148748
"721","race_f","sTREM_2","race_fBlack",0.0685544543002349,0.213390245702178,0.32126329896032,0.748668228011794,-0.349690427276033,0.486799335876503
"722","isolation_item_visit","sTREM_2","isolation_item_visit2",-0.137931507696552,0.429341736216605,-0.321262751932797,0.748681770304845,-0.979441310681098,0.703578295287995
"723","isolation_cat_ordinal","IFN_alpha2","isolation_cat_ordinal.C",-0.0553006396700921,0.173891526113406,-0.318018024834787,0.751115133315742,-0.396128030852368,0.285526751512184
"724","isolation_item_visit_d","IL_10","isolation_item_visit_dHigh",-0.0635202232240261,0.199881670193849,-0.317789135754284,0.751276021246156,-0.455288296803969,0.328247850355917
"725","isolation_item_visit","beta_NGF","isolation_item_visit3",0.148461741984612,0.467575057385318,0.317514246407434,0.75151545279597,-0.767985370490611,1.06490885445983
"726","isolation_item_visit","IFN_lambda2_3","isolation_item_visit5",0.190348079971428,0.600594163227095,0.316932950111695,0.751955189554285,-0.986816479953678,1.36751263989653
"727","social_relationships_ordinal","TGF_beta1","social_relationships_ordinal.L",-0.105670905624307,0.334448875190483,-0.315955332677148,0.752675763998652,-0.761190700997653,0.54984888974904
"728","isolation_item_visit","IL_10","isolation_item_visit1",-0.154514297366666,0.491558446890299,-0.314335555302031,0.753921053487882,-1.11796885327165,0.808940258538321
"729","social_relationships_ordinal","IFN_beta","social_relationships_ordinal.C",-0.0502864375350839,0.160127659571508,-0.31403967103277,0.754126070862547,-0.36413665029524,0.263563775225072
"730","social_relationships_ordinal","IP_10","social_relationships_ordinal.C",-0.0522052507264563,0.167738843746367,-0.311229346527476,0.756255299822056,-0.380973384469336,0.276562883016423
"731","social_activities_nominal","IFN_lambda2_3","social_activities_nominalVery good",-0.0763617293280115,0.24565054339152,-0.310855120748932,0.756538972332109,-0.55783679437539,0.405113335719367
"732","isolation_item_communicate","sRAGE","isolation_item_communicate2",-0.15100446916369,0.486018655172779,-0.310696858148395,0.756684282285843,-1.10360103330234,0.801592094974957
"733","isolation_item_communicate","sTREM_2","isolation_item_communicate3",0.0864367835240384,0.278206135771688,0.310693304028972,0.756686976377967,-0.45884724258847,0.631720809636546
"734","social_relationships_d","IL_1beta","social_relationships_dHigh",-0.107605433657732,0.34767703224754,-0.309498251760037,0.757555897993628,-0.78905241686291,0.573841549547447
"735","isolation_item_visit","IL_8","isolation_item_visit4",-0.208233901688887,0.676058109111916,-0.308011839340892,0.758713970270148,-1.53330779554824,1.11683999217047
"736","social_activities_ordinal","IL_8","social_activities_ordinal.C",-0.0738292842461364,0.240211328028114,-0.307351384517118,0.759196502194103,-0.544643487181239,0.396984918688966
"737","social_relationships_ordinal","VEGF","social_relationships_ordinal.L",0.0918809285569337,0.306262188820936,0.300007418188519,0.764776124477265,-0.508392961532101,0.692154818645968
"738","social_relationships_nominal","IL_18","social_relationships_nominalGood",-0.0847614097199011,0.284344005870336,-0.298094589546414,0.766231456657445,-0.64207566122576,0.472552841785958
"739","isolation_item_communicate","TNF","isolation_item_communicate4",0.0963052712857141,0.323079823722478,0.298085068191814,0.766262930536135,-0.536931183210343,0.729541725781772
"740","social_relationships_nominal","sTREM_1","social_relationships_nominalFair",-0.128903917427272,0.441722708369132,-0.291820898009055,0.771010503452856,-0.99468042583077,0.736872590976226
"741","isolation_item_communicate","IFN_lambda1","isolation_item_communicate4",0.0945489317172623,0.325549235235852,0.290428978119896,0.772095576890272,-0.543527569345008,0.732625432779533
"742","isolation_item_visit_d","IL_18","isolation_item_visit_dHigh",0.0604042646933622,0.209485801525363,0.288345387866532,0.773650799003878,-0.35018790629635,0.470996435683074
"743","social_relationships_ordinal","VILIP_1","social_relationships_ordinal.L",-0.0792743205883628,0.275205295208379,-0.288055215392342,0.773883303844394,-0.618676699196786,0.460128058020061
"744","social_activities_nominal","IL_18","social_activities_nominalGood",0.0891901935279718,0.311813191381477,0.286037268445308,0.775424071630374,-0.521963661579723,0.700344048635667
"745","isolation_item_communicate","VILIP_1","isolation_item_communicate3",-0.0919241160625003,0.324802240761661,-0.283015646218876,0.777755772755539,-0.728536507955355,0.544688275830355
"746","social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.C",-0.0574476949310479,0.203132893738669,-0.282808430844068,0.777891258164179,-0.45558816665884,0.340692776796744
"747","social_activities_nominal","MCP_1","social_activities_nominalVery good",-0.0695655452772139,0.24708670955402,-0.281543047793936,0.778858771333268,-0.553855496003093,0.414724405448665
"748","isolation_cat_nominal","IP_10","isolation_cat_nominalVery Isolated",0.0792021402380951,0.281476232339521,0.281381271803299,0.778982490527628,-0.472491275147365,0.630895555623555
"749","social_relationships_nominal","IL_10","social_relationships_nominalVery good",-0.0745960103468904,0.266126495860562,-0.280302831575159,0.779807379446089,-0.596203942233591,0.44701192153981
"750","social_activities_ordinal","IFN_beta","social_activities_ordinal.Q",0.0660162491267758,0.235804167259521,0.279962181729044,0.780067991686344,-0.396159918701884,0.528192416955436
"751","social_activities_ordinal","IL_18","social_activities_ordinal.Q",-0.0778996559620993,0.27937112863817,-0.278839321521272,0.780927206960299,-0.625467068092913,0.469667756168714
"752","isolation_item_communicate","IL_10","isolation_item_communicate4",-0.085924831809524,0.311094274716847,-0.276201906601243,0.78296875939611,-0.695669610254543,0.523819946635495
"753","social_activities_ordinal","sTREM_1","social_activities_ordinal.C",-0.0632522493969299,0.232021685842314,-0.272613523892406,0.785696099663825,-0.518014753647865,0.391510254854006
"754","isolation_item_visit","IFN_alpha2","isolation_item_visit0",-0.139063722700001,0.511727432803498,-0.271753503497244,0.786371808808636,-1.14204949099486,0.863922045594856
"755","isolation_item_visit","IL_6","isolation_item_visit2",0.144614148427586,0.536154383333689,0.26972482725667,0.787927763372312,-0.906248442906445,1.19547673976162
"756","social_activities_nominal","IFN_beta","social_activities_nominalGood",-0.0707074328321678,0.263187002510455,-0.268658528566049,0.788729839026154,-0.586553957752659,0.445139092088324
"757","social_activities_ordinal","CX3CL1","social_activities_ordinal.C",-0.0611875984498234,0.229113482238059,-0.267062408777179,0.789955091166434,-0.510250023636419,0.387874826736772
"758","isolation_item_visit","IP_10","isolation_item_visit4",0.142053388577779,0.536813078988178,0.26462356104574,0.791844118414798,-0.910100246239049,1.19420702339461
"759","isolation_cat_ordinal","IFN_lambda2_3","isolation_cat_ordinal.C",0.050893375966521,0.192648496509973,0.264177384659144,0.792171098704522,-0.326697677193027,0.428484429126069
"760","isolation_item_communicate","IFN_lambda1","isolation_item_communicate2",-0.114210551782738,0.433627860034669,-0.263383795897262,0.792802190470824,-0.96412115745069,0.735700053885214
"761","social_relationships_nominal","GM_CSF","social_relationships_nominalVery good",-0.061477568038277,0.23623445320386,-0.260239635686098,0.795198459764939,-0.524497096317842,0.401541960241288
"762","isolation_item_communicate","VEGF","isolation_item_communicate0",-0.306825252729166,1.20381721272915,-0.254876944344041,0.799346857971069,-2.6663069896783,2.05265648421997
"763","social_activities_nominal","IFN_gamma","social_activities_nominalVery good",-0.0637606113642963,0.253430672238176,-0.251589954764329,0.801859311682367,-0.560484728951122,0.432963506222529
"764","isolation_cat_ordinal","MCP_1","isolation_cat_ordinal.L",-0.0583005744318591,0.232208380107643,-0.25107007079087,0.802260129458818,-0.51342899944284,0.396827850579121
"765","isolation_item_visit","TNF","isolation_item_visit4",-0.14135161268889,0.571249167567819,-0.247443008609913,0.805072726238326,-1.26099998112181,0.978296755744035
"766","social_relationships_ordinal","IL_8","social_relationships_ordinal.L",-0.0774054764847113,0.315162269799199,-0.245605149798004,0.806476624171472,-0.695123525291142,0.54031257232172
"767","race_f","MCP_1","race_fUnknown",-0.129144561243243,0.532678973360319,-0.242443512325173,0.808923343225584,-1.17319534902947,0.914906226542982
"768","isolation_item_communicate","sRAGE","isolation_item_communicate3",-0.0908279679439104,0.375589857519496,-0.241827531083412,0.8094140183177,-0.826984088682123,0.645328152794302
"769","isolation_item_visit","IP_10","isolation_item_visit1",0.110721347938891,0.459325972654565,0.241051790080589,0.810008524044353,-0.789557558464057,1.01100025434184
"770","isolation_cat_ordinal","MCP_1","isolation_cat_ordinal.C",0.048025126802427,0.199309164145315,0.240957945954819,0.81006670486126,-0.342620834922391,0.438671088527245
"771","isolation_item_visit","VILIP_1","isolation_item_visit4",-0.141195111933337,0.587513369483243,-0.24032663640919,0.810569033115669,-1.29272131612049,1.01033109225382
"772","isolation_item_visit","IL_18","isolation_item_visit0",-0.144526290575,0.607669646154421,-0.237836942308409,0.812494196214293,-1.33555879703767,1.04650621588767
"773","isolation_item_communicate_d","GM_CSF","isolation_item_communicate_dHigh",0.0414372905876436,0.175179267421969,0.236542207291176,0.813477223693111,-0.301914073559415,0.384788654734702
"774","isolation_item_communicate_d","IFN_alpha2","isolation_item_communicate_dHigh",-0.0421458227478447,0.179014360293963,-0.235432636122802,0.814335931257072,-0.393013968924011,0.308722323428322
"775","social_activities_ordinal","IL_18","social_activities_ordinal.C",-0.0500903859508543,0.213119575761992,-0.235034185723015,0.814648832166856,-0.467804754444359,0.36762398254265
"776","social_activities_d","sTREM_1","social_activities_dHigh",0.114786081070956,0.490403203235963,0.234064704947952,0.81539052070932,-0.846404197271531,1.07597635941344
"777","social_relationships_nominal","sRAGE","social_relationships_nominalFair",0.104030946518182,0.447380530140726,0.232533468735125,0.816585121260736,-0.772834892557641,0.980896785594005
"778","race_f","TGF_beta1","race_fAsian",-0.304764007112162,1.31801704599937,-0.231229184810033,0.817599962984578,-2.88807741727092,2.2785494030466
"779","social_relationships_nominal","VILIP_1","social_relationships_nominalFair",-0.0926952137999984,0.402140431570636,-0.230504586265946,0.818156907619249,-0.880890459678445,0.695500032078448
"780","social_relationships_nominal","sTREM_2","social_relationships_nominalVery good",-0.0538170424617232,0.233616406130537,-0.230364995991129,0.818265076321572,-0.511705198477576,0.40407111355413
"781","race_dichotomized","sTREM_2","race_dichotomized",-0.042254981470516,0.185860781398557,-0.227347486395772,0.820595630538806,-0.406542113011688,0.322032150070656
"782","race_f","IFN_gamma","race_fBlack",-0.0574901250387779,0.254152485103628,-0.226203277199264,0.821495990873355,-0.55562899584189,0.440648745764334
"783","race_dichotomized","MCP_1","race_dichotomized",0.0484608097416053,0.216261494442752,0.224084319154808,0.823127139042145,-0.375411719366188,0.472333338849399
"784","isolation_item_visit","VILIP_1","isolation_item_visit0",-0.134223594350005,0.600484322685669,-0.223525559750985,0.823582489673283,-1.31117286681392,1.04272567811391
"785","isolation_item_communicate","IL_12p70","isolation_item_communicate5",-0.0647546668946078,0.291292250467407,-0.222301371872072,0.824537245783346,-0.635687477810726,0.50617814402151
"786","social_activities_ordinal","IFN_gamma","social_activities_ordinal.C",-0.0462767990269777,0.209566423518256,-0.220821629009412,0.825668461498214,-0.45702698912276,0.364473391068804
"787","isolation_item_communicate","MCP_1","isolation_item_communicate0",0.229144642458333,1.04339905792465,0.219613618315996,0.826624265923753,-1.81591751107397,2.27420679599064
"788","social_relationships_ordinal","IL_10","social_relationships_ordinal.C",0.0385041620712216,0.175682352112357,0.219169208564537,0.826951966150677,-0.305833248068998,0.382841572211442
"789","social_activities_ordinal","IL_8","social_activities_ordinal.L",0.0819412133628993,0.374971148079356,0.218526715408936,0.827451144555211,-0.653002236872638,0.816884663598437
"790","race_f","sRAGE","race_fBlack",0.0626836867737952,0.288779167739899,0.217064434614113,0.828591716029861,-0.503323481996407,0.628690855543997
"791","isolation_cat_ordinal","IL_18","isolation_cat_ordinal.L",-0.0506152905542201,0.235691010191884,-0.214752741366811,0.830384716227622,-0.512569670530312,0.411339089421872
"792","isolation_item_visit","GM_CSF","isolation_item_visit0",0.104351538925,0.48699211994428,0.214277674425081,0.830766856766181,-0.850153016165787,1.05885609401579
"793","social_relationships_nominal","sTREM_1","social_relationships_nominalGood",-0.0667720372002446,0.31181706611681,-0.214138494828988,0.830862408308714,-0.677933486789193,0.544389412388703
"794","isolation_item_visit","IFN_lambda2_3","isolation_item_visit1",-0.1046015796,0.489530980971613,-0.213677139273981,0.831233895896759,-1.06408230230436,0.854879143104362
"795","isolation_item_communicate","sRAGE","isolation_item_communicate1",-0.110870564520834,0.520165889449707,-0.213144627069117,0.831652461107423,-1.13039570784226,0.908654578800592
"796","isolation_item_communicate","sRAGE","isolation_item_communicate0",0.258090984979166,1.21372040871598,0.212644512793688,0.832041482497996,-2.12080101610416,2.63698298606249
"797","social_relationships_ordinal","IFN_gamma","social_relationships_ordinal.C",0.0390771922031,0.184894630636831,0.211348442453449,0.833032993873131,-0.323316283845089,0.401470668251289
"798","isolation_item_visit","BDNF","isolation_item_visit4",0.118873147577776,0.563139710964819,0.211089975122004,0.833246635918541,-0.98488068591327,1.22262698106882
"799","social_activities_ordinal","IFN_beta","social_activities_ordinal.C",0.0378283064086157,0.179884314940598,0.210292411659725,0.833854895358765,-0.314744950874956,0.390401563692187
"800","isolation_item_visit","CX3CL1","isolation_item_visit0",-0.138891730475004,0.661220192703124,-0.210053673508069,0.834053161142828,-1.43488330817313,1.15709984722312
"801","isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.Q",0.039006789836012,0.187011178837927,0.208579990128917,0.835188052440512,-0.327535120686325,0.405548700358349
"802","isolation_item_communicate","IL_18","isolation_item_communicate0",-0.222546790979166,1.06722880143451,-0.208527722152955,0.835245368448492,-2.3143152417908,1.86922165983247
"803","isolation_item_visit","IFN_alpha2","isolation_item_visit2",0.0901818772137919,0.434662802969488,0.207475488120207,0.836060459649954,-0.761757216606405,0.942120971033988
"804","social_relationships_nominal","CX3CL1","social_relationships_nominalGood",-0.0637487103243223,0.308614734257468,-0.206564053001885,0.83675811869794,-0.66863358946896,0.541136168820315
"805","isolation_item_visit_d","IFN_lambda1","isolation_item_visit_dHigh",-0.0421647377694804,0.205931119802519,-0.204751655844512,0.838162539299796,-0.445789732582418,0.361460257043457
"806","social_relationships_nominal","beta_NGF","social_relationships_nominalVery good",0.0478038520047858,0.237448657349532,0.20132289876214,0.840843144336222,-0.417595516400296,0.513203220409868
"807","social_relationships_ordinal","sRAGE","social_relationships_ordinal.L",-0.0613216800101857,0.306165411886055,-0.20028937832144,0.841649201209915,-0.661405887306854,0.538762527286483
"808","isolation_item_visit","IFN_gamma","isolation_item_visit5",0.122125503542855,0.61731100856552,0.197834643880148,0.843576038156174,-1.08780407324556,1.33205508033127
"809","isolation_item_visit","IL_10","isolation_item_visit4",0.113141893355556,0.57448308845421,0.196945559633431,0.844269869038674,-1.01284496001469,1.23912874672581
"810","race_dichotomized","sRAGE","race_dichotomized",-0.048098352605651,0.250381734456806,-0.192100085535387,0.848034835178862,-0.53884655214099,0.442649846929688
"811","race_f","IL_6","race_fOther",0.0976152978216215,0.509053865068741,0.191758288306955,0.848312768686518,-0.900130277713111,1.09536087335635
"812","social_activities_ordinal","IL_10","social_activities_ordinal.C",0.0378771453843202,0.197779386912277,0.191512098281103,0.848501428289545,-0.349770452963742,0.425524743732383
"813","social_relationships_ordinal","IP_10","social_relationships_ordinal.Q",-0.0402441278239495,0.211444527586913,-0.190329483970245,0.84942556975837,-0.454675401894299,0.3741871462464
"814","isolation_cat_nominal","MCP_1","isolation_cat_nominalSomewhat Isolated",0.0493677194711112,0.260036983090933,0.189848839516214,0.84980122437738,-0.460304767387118,0.559040206329341
"815","isolation_item_visit","IL_6","isolation_item_visit3",0.110153917061538,0.582658354147653,0.189054042179962,0.850433631674355,-1.03185645706786,1.25216429119094
"816","isolation_item_communicate","IFN_lambda1","isolation_item_communicate3",-0.0627486560464742,0.335102828736084,-0.187251943778407,0.851846325713499,-0.719550200369198,0.59405288827625
"817","isolation_item_communicate","BDNF","isolation_item_communicate3",0.0594330415416669,0.322160704107759,0.184482591401921,0.854012260120957,-0.57200193850954,0.690868021592874
"818","isolation_item_visit","sTREM_2","isolation_item_visit4",-0.090417304022222,0.494544540384371,-0.182829445355817,0.855301999684422,-1.05972460317559,0.878889995131146
"819","social_activities_ordinal","beta_NGF","social_activities_ordinal.Q",0.0411217884191517,0.228027210657548,0.18033719879558,0.857242193306168,-0.405811544469642,0.488055121307945
"820","isolation_cat_ordinal","VEGF","isolation_cat_ordinal.Q",0.0435501661734128,0.242464937457016,0.179614284152459,0.857808265903322,-0.431681111242339,0.518781443589165
"821","social_activities_nominal","sTREM_2","social_activities_nominalGood",-0.0460004222482525,0.258879562701831,-0.177690435537526,0.85931508104402,-0.553404365143841,0.461403520647336
"822","isolation_cat_ordinal","IFN_beta","isolation_cat_ordinal.Q",-0.0334688077700793,0.188638277846548,-0.177423204622899,0.859524425458916,-0.403199832349314,0.336262216809155
"823","isolation_item_communicate","beta_NGF","isolation_item_communicate2",-0.0601319854494049,0.33925287510452,-0.177248270721004,0.859675516934398,-0.725067620654264,0.604803649755454
"824","social_relationships_nominal","VILIP_1","social_relationships_nominalGood",0.0502150380675701,0.283875488317699,0.176891067154668,0.859941323247231,-0.506180919035119,0.606610995170259
"825","isolation_item_visit","IL_12p70","isolation_item_visit0",-0.1016477386,0.574864267185611,-0.17682041553503,0.860007080646215,-1.2283817022838,1.0250862250838
"826","social_activities_ordinal","IFN_lambda1","social_activities_ordinal.Q",-0.0471022165567691,0.267330742256594,-0.176194537744404,0.860487072104282,-0.571070471379693,0.476866038266155
